Time,absolute Ia,absolute Ib,absolute Ic,Fault
0.51447942,0.096311502,0.112291575,0.181061491,No
0.51464608,0.090166338,0.123920105,0.186558709,No
0.51481274,0.083751626,0.135019124,0.191364601,No
0.5149794,0.07709121,0.145554394,0.195466518,No
0.51514606,0.070207179,0.155494496,0.19885245,Yes
0.51531272,0.063120611,0.164810851,0.201513931,Yes
0.51547938,0.055851948,0.173478708,0.203446969,Yes
0.51564604,0.048421312,0.181477189,0.204649657,Yes
0.5158127,0.040849462,0.188789293,0.20512262,Yes
0.51597936,0.033155207,0.195399717,0.204867125,Yes
0.51614602,0.025355611,0.201293543,0.203884438,Yes
0.51631268,0.017467361,0.206456885,0.202175394,Yes
0.51647934,0.009507195,0.210877523,0.199739978,Yes
0.516646,0.001492159,0.214543864,0.196578115,Yes
0.51681266,0.006560217,0.21744372,0.192690805,Yes
0.51697932,0.014631329,0.219564959,0.188080356,Yes
0.51714598,0.022700528,0.220896691,0.182749957,Yes
0.51731264,0.030744903,0.221428677,0.17670387,Yes
0.5174793,0.038739942,0.221150696,0.169948638,Yes
0.51764596,0.046659689,0.220052779,0.162494212,Yes
0.51781262,0.05447562,0.218126744,0.154354259,Yes
0.51797928,0.062155835,0.215367138,0.14554736,Yes
0.51814594,0.069665611,0.211771905,0.136098981,Yes
0.5183126,0.076968081,0.207342371,0.126042545,Yes
0.51847926,0.084024109,0.202084109,0.115418918,Yes
0.51864592,0.09079349,0.196009889,0.104275525,Yes
0.51881258,0.097234599,0.189135373,0.09266267,Yes
0.51897924,0.103307135,0.181479648,0.080633372,Yes
0.5191459,0.10897401,0.173065767,0.068241991,Yes
0.51931256,0.114201002,0.163920447,0.055542242,Yes
0.51947922,0.118956409,0.154074296,0.042587336,Yes
0.51964588,0.123212315,0.14356254,0.029431811,No
0.51981254,0.126944363,0.132424846,0.016133307,No
0.5199792,0.130130544,0.120706096,0.002753492,No
0.52014586,0.132751137,0.108457871,0.010642371,No
0.52031252,0.134789467,0.09573824,0.023985637,No
0.52047918,0.136232838,0.082609549,0.037205372,No
0.52064584,0.137073621,0.069137134,0.050231382,No
0.5208125,0.137309656,0.055388972,0.062997282,No
0.52097916,0.136944413,0.041434161,0.07544256,No
0.52114582,0.135987625,0.027340693,0.087513685,No
0.52131248,0.134455949,0.013174939,0.099164128,No
0.52147914,0.132370055,0.000998,0.110353291,No
0.5216458,0.129752547,0.015116607,0.121045359,No
0.52181246,0.126628563,0.029117538,0.131208584,No
0.52197912,0.123024374,0.042941492,0.140812799,No
0.52214578,0.118967846,0.056530815,0.149830118,No
0.52231244,0.114486627,0.069829829,0.158234999,No
0.5224791,0.109607898,0.082785323,0.1660043,No
0.52264576,0.104359441,0.095347837,0.173117966,No
0.52281242,0.098769337,0.10747242,0.179558605,No
0.52297908,0.092864938,0.119118191,0.185311854,No
0.52314574,0.086672612,0.130247742,0.190366998,No
0.5233124,0.080217771,0.140827477,0.194716096,No
0.52347906,0.073524907,0.150827974,0.198352888,Yes
0.52364572,0.066617236,0.160223573,0.201272979,Yes
0.52381238,0.059516378,0.16899161,0.203474,Yes
0.52397904,0.052242197,0.177111834,0.204955056,Yes
0.5241457,0.044814035,0.184567362,0.205716804,Yes
0.52431236,0.037249386,0.191342711,0.20575805,Yes
0.52447902,0.029564276,0.197422802,0.205076426,Yes
0.52464568,0.021773551,0.202792108,0.203668863,Yes
0.52481234,0.013891092,0.207434803,0.201530784,Yes
0.524979,0.005931392,0.211334765,0.198655888,Yes
0.52514566,0.002089831,0.2144759,0.195038244,Yes
0.52531232,0.010155356,0.216842428,0.190674037,Yes
0.52547898,0.018245257,0.218419537,0.185563162,Yes
0.52564564,0.026335556,0.219194621,0.179710344,Yes
0.5258123,0.034398388,0.21915862,0.173126265,Yes
0.52597896,0.04240267,0.218304947,0.165827811,Yes
0.52614562,0.050314657,0.21662885,0.157837793,Yes
0.52631228,0.058098864,0.214127734,0.149183214,Yes
0.52647894,0.065718576,0.210801303,0.139893815,Yes
0.5266456,0.073136777,0.206650704,0.130001277,Yes
0.52681226,0.080316909,0.201678485,0.119539209,Yes
0.52697892,0.087223686,0.19589141,0.108544499,Yes
0.52714558,0.093820259,0.189297661,0.097055778,Yes
0.52731224,0.100069016,0.18191044,0.085116126,Yes
0.5274789,0.105932891,0.173749372,0.072774775,Yes
0.52764556,0.111375086,0.164839864,0.060087483,Yes
0.52781222,0.116359212,0.155213833,0.047115762,Yes
0.52797888,0.120850995,0.144910485,0.033925701,No
0.52814554,0.124819569,0.133975074,0.020586496,No
0.5283122,0.128238201,0.122456998,0.00716876,No
0.52847886,0.131085739,0.110409573,0.00625769,No
0.52864552,0.133346766,0.097890049,0.019625438,No
0.52881218,0.135011271,0.084958196,0.032870378,No
0.52897884,0.136075139,0.071675494,0.045931645,No
0.5291455,0.136539996,0.058104884,0.058751702,No
0.52931216,0.136411861,0.044310708,0.071276255,No
0.52947882,0.135700539,0.030358452,0.083454587,No
0.52964548,0.134420514,0.016314488,0.095239468,No
0.52981214,0.132589579,0.002248342,0.106583126,No
0.5299788,0.130227223,0.011777441,0.117445372,No
0.53014546,0.127354682,0.025699476,0.127787739,No
0.53031212,0.123995118,0.03945636,0.137575895,No
0.53047878,0.12017405,0.052988205,0.146778032,No
0.53064544,0.115918033,0.06623812,0.155365169,No
0.5308121,0.11125464,0.079153635,0.16331403,No
0.53097876,0.106211901,0.091685891,0.170605779,No
0.53114542,0.100818224,0.103789777,0.177224979,No
0.53131208,0.095102534,0.115426004,0.183161169,No
0.53147874,0.089093119,0.126560375,0.188408122,No
0.5316454,0.082816601,0.137161776,0.192961544,No
0.53181206,0.076298028,0.147202805,0.196818814,No
0.53197872,0.06956026,0.156659663,0.199977562,Yes
0.53214538,0.062623233,0.165510193,0.20243305,Yes
0.53231204,0.055504158,0.173732653,0.204178497,Yes
0.5324787,0.048218161,0.181306869,0.205207095,Yes
0.53264536,0.040778197,0.188212365,0.205508888,Yes
0.53281202,0.033196904,0.194428906,0.205072984,Yes
0.53297868,0.025487835,0.199938133,0.203891248,Yes
0.53314534,0.017665561,0.20472306,0.201958358,Yes
0.533312,0.0097471,0.208767995,0.199272245,Yes
0.53347866,0.001752336,0.212060034,0.195834979,Yes
0.53364532,0.00629668,0.214588478,0.191651925,Yes
0.53381198,0.014375913,0.216342852,0.186730549,Yes
0.53397864,0.022459848,0.217313066,0.181080177,Yes
0.5341453,0.030522004,0.217489749,0.174711183,Yes
0.53431196,0.038534366,0.216863543,0.167634815,Yes
0.53447862,0.046467587,0.215425074,0.159864053,Yes
0.53464528,0.054290891,0.213166207,0.151415646,Yes
0.53481194,0.061971527,0.210080892,0.142310411,Yes
0.5349786,0.069473758,0.206166357,0.132574663,Yes
0.53514526,0.076759756,0.201424152,0.122240983,Yes
0.53531192,0.083790675,0.195862249,0.11134968,Yes
0.53547858,0.09052524,0.189491019,0.09994626,Yes
0.53564524,0.096921526,0.182326511,0.088081814,Yes
0.5358119,0.102938853,0.174391419,0.075812295,Yes
0.53597856,0.108538128,0.165713176,0.063197367,Yes
0.53614522,0.113682851,0.156323806,0.050299298,Yes
0.53631188,0.118340634,0.146260873,0.037182108,No
0.53647854,0.122482948,0.13556695,0.023910359,No
0.5366452,0.12608543,0.124288425,0.010548539,No
0.53681186,0.129128978,0.112475477,0.00283958,No
0.53697852,0.131599635,0.100181811,0.016191266,No
0.53714518,0.133487687,0.087464079,0.029445319,No
0.53731184,0.134787872,0.074382126,0.042542141,No
0.5374785,0.135499552,0.060998242,0.055423487,No
0.53764516,0.135626018,0.047376748,0.068032287,No
0.53781182,0.135174036,0.033583701,0.080313191,No
0.53797848,0.134154692,0.01968712,0.092213608,No
0.53814514,0.13258186,0.005754959,0.103683651,No
0.5383118,0.130472124,0.008146441,0.114676729,No
0.53847846,0.127845839,0.021952741,0.125151694,No
0.53864512,0.124726057,0.035602462,0.13507314,No
0.53881178,0.121139184,0.04903765,0.144412622,No
0.53897844,0.117113754,0.062204871,0.153147608,No
0.5391451,0.112679333,0.075055145,0.161260307,No
0.53931176,0.107865848,0.087543458,0.168737054,No
0.53947842,0.102702104,0.099627979,0.175566509,No
0.53964508,0.097214855,0.111270003,0.181737721,No
0.53981174,0.091428757,0.122433849,0.187239483,No
0.5399784,0.085366219,0.133086234,0.192060009,No
0.54014506,0.079047099,0.143196002,0.196186915,No
0.54031172,0.072489515,0.152734339,0.199608356,Yes
0.54047838,0.065710686,0.161675319,0.202313557,Yes
0.54064504,0.058727309,0.16999574,0.204293355,Yes
0.5408117,0.051556412,0.177675441,0.205542296,Yes
0.54097836,0.044214156,0.184695691,0.206055895,Yes
0.54114502,0.036716826,0.191039294,0.205830917,Yes
0.54131168,0.029081225,0.196690917,0.204865545,Yes
0.54147834,0.021324161,0.201636061,0.203158394,Yes
0.541645,0.013462777,0.205860212,0.200707987,Yes
0.54181166,0.005514836,0.209348857,0.197513029,Yes
0.54197832,0.002500778,0.212087676,0.193572357,Yes
0.54214498,0.010563592,0.214062139,0.188885361,Yes
0.54231164,0.018651139,0.21525766,0.1834535,Yes
0.5424783,0.026738763,0.2156602,0.177281424,Yes
0.54264496,0.034798913,0.215257123,0.170377597,Yes
0.54281162,0.042800698,0.214037791,0.162755594,Yes
0.54297828,0.050710335,0.211994395,0.154434696,Yes
0.54314494,0.058491178,0.209122047,0.145440459,Yes
0.5433116,0.066104241,0.205419779,0.135804579,Yes
0.54347826,0.07350859,0.200890794,0.125564441,Yes
0.54364492,0.08066301,0.195544466,0.114763469,Yes
0.54381158,0.08752507,0.189391896,0.103448518,Yes
0.54397824,0.094053209,0.182448477,0.091669954,Yes
0.5441449,0.100207888,0.174734935,0.079481475,Yes
0.54431156,0.105951704,0.166276306,0.066938572,Yes
0.54447822,0.111249961,0.157101944,0.054098576,Yes
0.54464488,0.116071731,0.147246227,0.041020669,No
0.54481154,0.120389521,0.136748508,0.027765837,No
0.5449782,0.124178708,0.125653014,0.014396734,No
0.54514486,0.127418369,0.114009239,0.000978,No
0.54531152,0.130091667,0.10187152,0.012424929,No
0.54547818,0.13218537,0.089298353,0.025744572,No
0.54564484,0.13369064,0.076352119,0.038914695,No
0.5458115,0.1346035,0.063098244,0.051870853,No
0.54597816,0.134925067,0.049603704,0.064551644,No
0.54614482,0.134661719,0.035935607,0.076900318,No
0.54631148,0.133826017,0.02216091,0.088866234,No
0.54647814,0.132434711,0.008345786,0.100404225,No
0.5466448,0.130508557,0.005443447,0.11147321,No
0.54681146,0.128069431,0.019150591,0.122041091,No
0.54697812,0.125142589,0.032717034,0.132077038,No
0.54714478,0.121754095,0.046086572,0.141553685,No
0.54731144,0.117930099,0.059206095,0.150446937,No
0.5474781,0.113696344,0.072024837,0.158733815,No
0.54764476,0.109078229,0.084494345,0.166392505,No
0.54781142,0.104100622,0.09656965,0.173403919,No
0.54797808,0.098787285,0.108209394,0.179751307,No
0.54814474,0.093161315,0.119375564,0.185419887,No
0.5483114,0.087245695,0.130034506,0.190397993,No
0.54847806,0.081062518,0.140156865,0.194676966,No
0.54864472,0.074632645,0.149716243,0.198250011,No
0.54881138,0.067975938,0.158689126,0.201112166,Yes
0.54897804,0.061111029,0.167055056,0.203259692,Yes
0.5491447,0.054055549,0.174795806,0.204689533,Yes
0.54931136,0.046825051,0.181893259,0.205396727,Yes
0.54947802,0.039433885,0.18832989,0.205375552,Yes
0.54964468,0.031895839,0.194088653,0.204619587,Yes
0.54981134,0.024224805,0.199152395,0.2031212,Yes
0.549978,0.016435415,0.203503877,0.200872988,Yes
0.55014466,0.008543656,0.207126126,0.197869018,Yes
0.55031132,0.000568,0.210002303,0.194105312,Yes
0.55047798,0.007472101,0.212116271,0.189580768,Yes
0.55064464,0.015551233,0.213453457,0.18429856,Yes
0.5508113,0.023642899,0.214000911,0.17826663,Yes
0.55097796,0.03171698,0.213747412,0.171498016,Yes
0.55114462,0.039740473,0.212684453,0.164010942,Yes
0.55131128,0.047677889,0.210806146,0.155828312,Yes
0.55147794,0.055491816,0.208109051,0.146977171,Yes
0.5516446,0.063143708,0.204592183,0.137488529,Yes
0.55181126,0.070594467,0.200257435,0.127396733,Yes
0.55197792,0.077805452,0.195111409,0.116740093,Yes
0.55214458,0.084736787,0.189161941,0.105559126,Yes
0.55231124,0.091349229,0.182421029,0.093898267,Yes
0.5524779,0.097604603,0.174906299,0.08180692,Yes
0.55264456,0.103465356,0.16664061,0.06933888,Yes
0.55281122,0.108895131,0.157652885,0.056552712,Yes
0.55297788,0.113859907,0.147978738,0.04351154,No
0.55314454,0.118328527,0.13765958,0.030282214,No
0.5533112,0.12227308,0.12674202,0.016933655,No
0.55347786,0.125670314,0.11527767,0.00353509,No
0.55364452,0.128502116,0.103322148,0.0098453,No
0.55381118,0.130755782,0.090933681,0.023141695,No
0.55397784,0.132424548,0.07817255,0.036291618,No
0.5541445,0.133507162,0.065100759,0.049236611,No
0.55431116,0.134007245,0.051781368,0.061922017,No
0.55447782,0.133932829,0.038277745,0.074296892,No
0.55464448,0.133296818,0.024653858,0.086313933,No
0.55481114,0.132114396,0.010973195,0.097928293,No
0.5549778,0.130402252,0.002701574,0.109097533,No
0.55514446,0.128179565,0.016308667,0.119782388,No
0.55531112,0.125466839,0.029788021,0.129946008,No
0.55547778,0.122286722,0.043081529,0.139555395,No
0.55564444,0.118663088,0.056133915,0.148581535,No
0.5558111,0.114620484,0.068893142,0.156999216,No
0.55597776,0.110184461,0.081311211,0.16478768,No
0.55614442,0.10538128,0.093344353,0.171930283,No
0.55631108,0.100236513,0.104953274,0.178413749,No
0.55647774,0.094775058,0.116102792,0.184227988,No
0.5566444,0.089020669,0.126761511,0.189365178,No
0.55681106,0.0829954,0.136901349,0.193818197,No
0.55697772,0.076719239,0.146496832,0.197580203,No
0.55714438,0.070209965,0.155524418,0.200643808,Yes
0.55731104,0.063483238,0.163961649,0.203000665,Yes
0.5574777,0.056553666,0.171787798,0.204642236,Yes
0.55764436,0.049434096,0.178982064,0.205557704,Yes
0.55781102,0.04213687,0.185523972,0.205735594,Yes
0.55797768,0.034674905,0.191393897,0.205165729,Yes
0.55814434,0.027062358,0.196573064,0.203839511,Yes
0.558311,0.019315405,0.201043695,0.201750606,Yes
0.55847766,0.011452559,0.204789504,0.198896259,Yes
0.55864432,0.003494695,0.207795337,0.19527708,Yes
0.55881098,0.004534943,0.210046828,0.190896779,Yes
0.55897764,0.012610663,0.21153082,0.185762033,Yes
0.5591443,0.02070486,0.212235257,0.179882199,Yes
0.55931096,0.028788174,0.212148592,0.173268825,Yes
0.55947762,0.036829371,0.2112602,0.165936172,Yes
0.55964428,0.044795465,0.209560946,0.1579016,Yes
0.55981094,0.052651435,0.207043693,0.14918609,Yes
0.5599776,0.060360204,0.20370391,0.139815256,Yes
0.56014426,0.067882821,0.199540719,0.129820392,Yes
0.56031092,0.075179562,0.194559351,0.11923971,Yes
0.56047758,0.082208171,0.188767642,0.108116418,Yes
0.56064424,0.088925712,0.182179019,0.096499905,Yes
0.5608109,0.095290385,0.174813479,0.084445313,Yes
0.56097756,0.101261802,0.166696355,0.072011948,Yes
0.56114422,0.106801659,0.157858148,0.059262287,Yes
0.56131088,0.111875609,0.148335129,0.046260681,No
0.56147754,0.116453446,0.13816835,0.033072304,No
0.5616442,0.120509177,0.127402604,0.01976225,No
0.56181086,0.12402188,0.116086811,0.006394824,No
0.56197752,0.126975641,0.104273684,0.006966941,No
0.56214418,0.129358858,0.092018969,0.020261128,No
0.56231084,0.131164655,0.079381257,0.033427291,No
0.5624775,0.132390633,0.066421881,0.046406478,No
0.56264416,0.133038327,0.05320416,0.059141167,No
0.56281082,0.133112922,0.039792903,0.071575984,No
0.56297748,0.132624358,0.026254099,0.083658658,No
0.56314414,0.131585553,0.012653477,0.095339738,No
0.5633108,0.130012438,0.000942,0.106571868,No
0.56347746,0.127923906,0.014470795,0.11731521,No
0.56364412,0.125341073,0.027872931,0.127533853,No
0.56381078,0.122288004,0.041091796,0.137197986,No
0.56397744,0.118790664,0.054073922,0.146282449,No
0.5641441,0.114875585,0.066769518,0.154766023,No
0.56431076,0.110569798,0.079133421,0.162632361,No
0.56447742,0.105899736,0.09112405,0.16986756,No
0.56464408,0.100890338,0.102702923,0.176458433,No
0.56481074,0.095564894,0.113834925,0.182393074,No
0.5649774,0.089944571,0.124487773,0.187660083,No
0.56514406,0.084048212,0.134630829,0.192247048,No
0.56531072,0.077893108,0.144235864,0.196141705,No
0.56547738,0.071495235,0.153277144,0.199332595,Yes
0.56564404,0.064869389,0.161730737,0.201808512,Yes
0.5658107,0.058030691,0.169574902,0.20356071,Yes
0.56597736,0.050993625,0.17678988,0.204581052,Yes
0.56614402,0.043772887,0.183357105,0.204862431,Yes
0.56631068,0.036384072,0.189259365,0.204399362,Yes
0.56647734,0.028843334,0.194480538,0.203187957,Yes
0.566644,0.021167409,0.199004889,0.201224864,Yes
0.56681066,0.013374425,0.202816725,0.198507652,Yes
0.56697732,0.005483591,0.205900505,0.195034519,Yes
0.56714398,0.002484476,0.208240539,0.190804988,Yes
0.56731064,0.010507065,0.209820911,0.185820103,Yes
0.5674773,0.01855916,0.210626379,0.180083677,Yes
0.56764396,0.026612995,0.210643008,0.173603088,Yes
0.56781062,0.034637697,0.209858462,0.166390374,Yes
0.56797728,0.04259922,0.208262846,0.158463255,Yes
0.56814394,0.050460707,0.205849573,0.149845526,Yes
0.5683106,0.058182634,0.202615827,0.140567049,Yes
0.56847726,0.065723568,0.198562875,0.130663544,Yes
0.56864392,0.073041886,0.193697974,0.120177098,Yes
0.56881058,0.080094777,0.188030601,0.109153353,Yes
0.56897724,0.086839899,0.181574553,0.097641662,Yes
0.5691439,0.093236767,0.174349159,0.085695066,Yes
0.56931056,0.09924718,0.166378111,0.073368885,Yes
0.56947722,0.104835287,0.157689497,0.060720757,Yes
0.56964388,0.10996867,0.148316592,0.04781029,No
0.56981054,0.114618279,0.13829796,0.03469887,No
0.5699772,0.118758291,0.127676785,0.021449374,No
0.57014386,0.122366719,0.116501018,0.008126017,No
0.57031052,0.125425801,0.104823321,0.005206202,No
0.57047718,0.127921701,0.092700355,0.018482069,No
0.57064384,0.129844874,0.080192201,0.031637046,No
0.5708105,0.131190792,0.067361675,0.044608351,No
0.57097716,0.131959572,0.054273225,0.057335801,No
0.57114382,0.132156119,0.040992029,0.06976296,No
0.57131048,0.131790832,0.027583534,0.081838593,No
0.57147714,0.130877838,0.014111973,0.093516305,No
0.5716438,0.129434109,0.000639,0.104754344,No
0.57181046,0.127479896,0.012774346,0.115516327,No
0.57197712,0.125037387,0.026071772,0.125770062,No
0.57214378,0.12213064,0.039197944,0.135487497,No
0.57231044,0.118784234,0.052100692,0.144643441,No
0.5724771,0.11502254,0.064730711,0.153214738,No
0.57264376,0.110869661,0.07704147,0.161180392,No
0.57281042,0.106348917,0.088989198,0.168520972,No
0.57297708,0.101482421,0.100533344,0.175218582,No
0.57314374,0.09629143,0.111636788,0.181257457,No
0.5733104,0.090796433,0.122265689,0.186623946,No
0.57347706,0.085016899,0.13238959,0.191306353,No
0.57364372,0.078971423,0.141981289,0.195295259,No
0.57381038,0.072677746,0.151016682,0.198582724,Yes
0.57397704,0.066152662,0.159474,0.201161891,Yes
0.5741437,0.059412535,0.167333975,0.203027368,Yes
0.57431036,0.052471947,0.174577788,0.204172224,Yes
0.57447702,0.045344558,0.181186944,0.204588279,Yes
0.57464368,0.038044084,0.187143311,0.204267308,Yes
0.57481034,0.030584091,0.192428783,0.203200474,Yes
0.574977,0.022979042,0.197024822,0.201379165,Yes
0.57514366,0.015245078,0.200913027,0.198796317,Yes
0.57531032,0.007400382,0.204075545,0.195446834,Yes
0.57547698,0.000534,0.206494823,0.191328466,Yes
0.57564364,0.008534643,0.208154514,0.18644309,Yes
0.5758103,0.016573898,0.209039867,0.180797115,Yes
0.57597696,0.024621833,0.209137783,0.174401522,Yes
0.57614362,0.032645155,0.208437592,0.167272523,Yes
0.57631028,0.04060813,0.206931084,0.159431025,Yes
0.57647694,0.048472986,0.204612762,0.150902823,Yes
0.5766436,0.056200322,0.201479912,0.141717807,Yes
0.57681026,0.063749835,0.197533175,0.131910145,Yes
0.57697692,0.071081571,0.192778274,0.121518575,Yes
0.57714358,0.078154296,0.187222347,0.110584535,Yes
0.57731024,0.084927186,0.180876628,0.099153519,Yes
0.5774769,0.09136074,0.173758104,0.087275453,Yes
0.57764356,0.097416498,0.165888861,0.075004272,Yes
0.57781022,0.103057414,0.157296419,0.062398054,Yes
0.57797688,0.10824921,0.14801468,0.049518812,No
0.57814354,0.112960525,0.138083503,0.036431655,No
0.5783102,0.117163084,0.127547935,0.02320384,No
0.57847686,0.120833024,0.116458014,0.009903425,No
0.57864352,0.123951539,0.104868017,0.003401937,No
0.57881018,0.126504734,0.092835307,0.016646154,No
0.57897684,0.128484264,0.08041957,0.029765977,No
0.5791435,0.129887298,0.06768243,0.042701628,No
0.57931016,0.130715966,0.054686423,0.05539709,No
0.57947682,0.13097705,0.041494463,0.067800216,No
0.57964348,0.130682126,0.02816993,0.079863131,No
0.57981014,0.12984553,0.014775705,0.091541007,No
0.5799768,0.128483549,0.001374402,0.102791332,No
0.58014346,0.12661618,0.011969137,0.113573097,No
0.58031012,0.124261804,0.025201498,0.123853274,No
0.58047678,0.121442825,0.038265012,0.133598939,No
0.58064344,0.118181922,0.051105075,0.142780364,No
0.5808101,0.114502497,0.063671492,0.151372671,No
0.58097676,0.110428728,0.075917341,0.159354419,No
0.58114342,0.105985001,0.087798782,0.166706935,No
0.58131008,0.101195283,0.099276811,0.173416033,No
0.58147674,0.096082628,0.110316657,0.179470509,No
0.5816434,0.090668984,0.120886356,0.184860215,No
0.58181006,0.084974997,0.13095744,0.189576626,No
0.58197672,0.07901933,0.140504539,0.193612099,No
0.58214338,0.072818592,0.149503812,0.196957916,No
0.58231004,0.066387765,0.157932714,0.199604735,Yes
0.5824767,0.059741095,0.165770993,0.201543912,Yes
0.58264336,0.052890938,0.172998279,0.202764288,Yes
0.58281002,0.045849402,0.179594025,0.203254104,Yes
0.58297668,0.038629122,0.185538888,0.203003019,Yes
0.58314334,0.031243656,0.190814227,0.202001616,Yes
0.58331,0.023708468,0.19540152,0.200242147,Yes
0.58347666,0.01604115,0.199283615,0.197720051,Yes
0.58364332,0.008261485,0.202444345,0.194433987,Yes
0.58380998,0.000392,0.204868063,0.190385342,Yes
0.58397664,0.007542421,0.206540242,0.185578793,Yes
0.5841433,0.015514459,0.207447708,0.18002221,Yes
0.58430996,0.023494765,0.207578048,0.173726574,Yes
0.58447662,0.031451751,0.206919923,0.166705817,Yes
0.58464328,0.039351907,0.20546405,0.158977553,Yes
0.58480994,0.047159713,0.203203201,0.15056321,Yes
0.5849766,0.054837607,0.200132608,0.141488656,Yes
0.58514326,0.062346634,0.196250945,0.131785005,Yes
0.58530992,0.069647253,0.191562727,0.121489599,Yes
0.58547658,0.076697595,0.186074793,0.110644221,Yes
0.58564324,0.083455324,0.179799184,0.099296562,Yes
0.5858099,0.089879304,0.172754288,0.08749976,Yes
0.58597656,0.095929407,0.164963812,0.075311355,Yes
0.58614322,0.101567335,0.156457037,0.062792376,Yes
0.58630988,0.106758453,0.14726907,0.050006162,No
0.58647654,0.111471981,0.137440071,0.037017453,No
0.5866432,0.115681082,0.127014071,0.023891393,No
0.58680986,0.119363934,0.11603938,0.010692284,No
0.58697652,0.122503817,0.104567945,0.002516828,No
0.58714318,0.125088364,0.09265466,0.015674017,No
0.58730984,0.127110124,0.080356948,0.028719183,No
0.5874765,0.128566235,0.067734838,0.041594043,No
0.58764316,0.129457593,0.054850269,0.054242082,No
0.58780982,0.129788891,0.041766506,0.06660901,No
0.58797648,0.129569441,0.028547823,0.078643732,No
0.58814314,0.128811404,0.015258289,0.090297773,No
0.5883098,0.127528951,0.001960576,0.101525948,No
0.58847646,0.125739768,0.011284029,0.112287805,No
0.58864312,0.123463698,0.024416765,0.122547217,No
0.58880978,0.120723352,0.03738169,0.132273123,No
0.58897644,0.117542908,0.050126322,0.141439244,No
0.5891431,0.11394725,0.062601753,0.150023535,No
0.58930976,0.109961562,0.074762881,0.158007696,No
0.58947642,0.105610751,0.086568162,0.165376112,No
0.58964308,0.100918286,0.09797968,0.172115013,No
0.58980974,0.095906071,0.108962625,0.178211898,No
0.5899764,0.090594195,0.119484924,0.183654681,No
0.59014306,0.085000828,0.129517034,0.188431427,No
0.59030972,0.079142429,0.139031559,0.192530006,No
0.59047638,0.073034011,0.148003101,0.195938513,No
0.59064304,0.066689551,0.156407937,0.198645309,Yes
0.5908097,0.060123,0.164224565,0.20064047,Yes
0.59097636,0.053347748,0.171432719,0.201914072,Yes
0.59114302,0.04637723,0.17801258,0.202456474,Yes
0.59130968,0.039225537,0.183946207,0.202260003,Yes
0.59147634,0.031907752,0.189215839,0.201318011,Yes
0.591643,0.024440363,0.19380495,0.19962588,Yes
0.59180966,0.016841045,0.197697267,0.197180048,Yes
0.59197632,0.009128948,0.200876325,0.193977878,Yes
0.59214298,0.001325127,0.203325883,0.190018743,Yes
0.59230964,0.006547357,0.205029935,0.185304031,Yes
0.5924763,0.014463104,0.205973044,0.17983748,Yes
0.59264296,0.022393983,0.206140682,0.173626289,Yes
0.59280962,0.030309105,0.205520228,0.166682392,Yes
0.59297628,0.038174577,0.20410122,0.159022629,Yes
0.59314294,0.045953617,0.201876074,0.150669575,Yes
0.5933096,0.053607006,0.198840976,0.141651779,Yes
0.59347626,0.061093688,0.194995999,0.13200374,Yes
0.59364292,0.068372235,0.19034709,0.121766239,Yes
0.59380958,0.075399667,0.184902445,0.110983983,Yes
0.59397624,0.08213345,0.178675041,0.099705711,Yes
0.5941429,0.088532813,0.171683386,0.087984219,Yes
0.59430956,0.094558872,0.163950667,0.075875074,Yes
0.59447622,0.100175209,0.155504763,0.063436233,Yes
0.59464288,0.105348878,0.146378964,0.050727583,No
0.59480954,0.110050269,0.136611641,0.037810836,No
0.5949762,0.114253268,0.126245543,0.024748834,No
0.59514286,0.117935836,0.115328081,0.011605401,No
0.59530952,0.121080115,0.103911184,0.001555196,No
0.59547618,0.123672314,0.092050485,0.014668765,No
0.59564284,0.125703171,0.079804957,0.027672136,No
0.5958095,0.127168044,0.067236267,0.040503606,No
0.59597616,0.128066912,0.054407876,0.053104065,No
0.59614282,0.12840429,0.041384142,0.065417871,No
0.59630948,0.128189951,0.028229821,0.077394009,No
0.59647614,0.127437338,0.015008652,0.088985763,No
0.5966428,0.126162618,0.001782291,0.100150928,No
0.59680946,0.124386072,0.011386491,0.110850737,No
0.59697612,0.122129075,0.024442282,0.121053524,No
0.59714278,0.119414859,0.037330873,0.130730778,No
0.59730944,0.116267636,0.050001547,0.139858022,No
0.5974761,0.112711541,0.062405616,0.148412377,No
0.59764276,0.108770423,0.074497059,0.156373009,No
0.59780942,0.104467437,0.086233661,0.163722068,No
0.59797608,0.099824272,0.097576335,0.17044282,No
0.59814274,0.094861627,0.108488537,0.176519483,No
0.5983094,0.089599341,0.118937373,0.181938708,No
0.59847606,0.084055893,0.128893167,0.18668896,No
0.59864272,0.078248702,0.138328716,0.190759465,No
0.59880938,0.072194502,0.147219658,0.194141209,No
0.59897604,0.065909073,0.155544445,0.196826413,Yes
0.5991427,0.059407581,0.163283527,0.198808387,Yes
0.59930936,0.052704167,0.170418024,0.200079709,Yes
0.59947602,0.045812141,0.176929832,0.200632259,Yes
0.59964268,0.038744628,0.182801604,0.200457946,Yes
0.59980934,0.031515099,0.188015252,0.199547917,Yes
0.599976,0.024138015,0.192553401,0.197894782,Yes
0.60014266,0.016628973,0.196398631,0.195491895,Yes
0.60030932,0.009005706,0.199533001,0.192333669,Yes
0.60047598,0.00128867,0.201939479,0.188417777,Yes
